compress_at_step,compression_ratio,compress_scale,seed,original_path,compressed_path,PSNR,SSIM
20,0.4,2.5,57,original_seed57.png,step20_ratio0.4_seed57_compressed.png,37.44,0.9826
20,0.4,2.5,58,original_seed58.png,step20_ratio0.4_seed58_compressed.png,36.19,0.9812
20,0.4,2.5,59,original_seed59.png,step20_ratio0.4_seed59_compressed.png,35.78,0.9777
20,0.4,2.5,60,original_seed60.png,step20_ratio0.4_seed60_compressed.png,34.54,0.9781
20,0.4,2.5,61,original_seed61.png,step20_ratio0.4_seed61_compressed.png,36.0,0.9823
20,0.4,2.5,62,original_seed62.png,step20_ratio0.4_seed62_compressed.png,37.26,0.9839
20,0.4,2.5,63,original_seed63.png,step20_ratio0.4_seed63_compressed.png,35.49,0.9777
20,0.4,2.5,64,original_seed64.png,step20_ratio0.4_seed64_compressed.png,35.61,0.9806
20,0.4,2.5,65,original_seed65.png,step20_ratio0.4_seed65_compressed.png,36.42,0.983
20,0.4,2.5,66,original_seed66.png,step20_ratio0.4_seed66_compressed.png,36.14,0.9842
20,0.4,2.5,67,original_seed67.png,step20_ratio0.4_seed67_compressed.png,36.31,0.978
20,0.4,2.5,68,original_seed68.png,step20_ratio0.4_seed68_compressed.png,35.32,0.9825
20,0.4,2.5,69,original_seed69.png,step20_ratio0.4_seed69_compressed.png,36.97,0.9834
20,0.4,2.5,70,original_seed70.png,step20_ratio0.4_seed70_compressed.png,35.55,0.9808
20,0.4,2.5,71,original_seed71.png,step20_ratio0.4_seed71_compressed.png,35.74,0.9818
20,0.4,2.5,72,original_seed72.png,step20_ratio0.4_seed72_compressed.png,37.82,0.9847
20,0.4,2.5,73,original_seed73.png,step20_ratio0.4_seed73_compressed.png,34.32,0.9793
20,0.4,2.5,74,original_seed74.png,step20_ratio0.4_seed74_compressed.png,36.83,0.9843
20,0.4,2.5,75,original_seed75.png,step20_ratio0.4_seed75_compressed.png,36.36,0.982
20,0.4,2.5,76,original_seed76.png,step20_ratio0.4_seed76_compressed.png,35.87,0.9814
20,0.4,2.5,77,original_seed77.png,step20_ratio0.4_seed77_compressed.png,35.55,0.9827
20,0.4,2.5,78,original_seed78.png,step20_ratio0.4_seed78_compressed.png,35.69,0.9777
20,0.4,2.5,79,original_seed79.png,step20_ratio0.4_seed79_compressed.png,36.53,0.9843
20,0.4,2.5,80,original_seed80.png,step20_ratio0.4_seed80_compressed.png,35.83,0.9819
20,0.4,2.5,81,original_seed81.png,step20_ratio0.4_seed81_compressed.png,36.62,0.9834
20,0.4,2.5,82,original_seed82.png,step20_ratio0.4_seed82_compressed.png,36.24,0.9809
20,0.4,2.5,83,original_seed83.png,step20_ratio0.4_seed83_compressed.png,36.15,0.9817
20,0.4,2.5,84,original_seed84.png,step20_ratio0.4_seed84_compressed.png,36.08,0.9802
20,0.4,2.5,85,original_seed85.png,step20_ratio0.4_seed85_compressed.png,37.08,0.9839
20,0.4,2.5,86,original_seed86.png,step20_ratio0.4_seed86_compressed.png,36.33,0.9838
20,0.4,2.5,87,original_seed87.png,step20_ratio0.4_seed87_compressed.png,35.46,0.9805
20,0.4,2.5,88,original_seed88.png,step20_ratio0.4_seed88_compressed.png,36.33,0.9834
20,0.4,2.5,89,original_seed89.png,step20_ratio0.4_seed89_compressed.png,35.91,0.983
20,0.4,2.5,90,original_seed90.png,step20_ratio0.4_seed90_compressed.png,36.6,0.9834
20,0.4,2.5,91,original_seed91.png,step20_ratio0.4_seed91_compressed.png,36.27,0.9824
20,0.33,3.03,42,original_seed42.png,step20_ratio0.33_seed42_compressed.png,39.5,0.9894
20,0.33,3.03,43,original_seed43.png,step20_ratio0.33_seed43_compressed.png,37.93,0.9872
20,0.33,3.03,44,original_seed44.png,step20_ratio0.33_seed44_compressed.png,36.96,0.9869
20,0.33,3.03,45,original_seed45.png,step20_ratio0.33_seed45_compressed.png,36.42,0.9832
20,0.33,3.03,46,original_seed46.png,step20_ratio0.33_seed46_compressed.png,38.39,0.9891
20,0.33,3.03,47,original_seed47.png,step20_ratio0.33_seed47_compressed.png,38.81,0.9884
20,0.33,3.03,48,original_seed48.png,step20_ratio0.33_seed48_compressed.png,37.5,0.9873
20,0.33,3.03,49,original_seed49.png,step20_ratio0.33_seed49_compressed.png,39.93,0.9881
20,0.33,3.03,50,original_seed50.png,step20_ratio0.33_seed50_compressed.png,38.32,0.9861
20,0.33,3.03,51,original_seed51.png,step20_ratio0.33_seed51_compressed.png,37.81,0.9864
20,0.33,3.03,52,original_seed52.png,step20_ratio0.33_seed52_compressed.png,37.86,0.9863
20,0.33,3.03,53,original_seed53.png,step20_ratio0.33_seed53_compressed.png,37.59,0.9887
20,0.33,3.03,54,original_seed54.png,step20_ratio0.33_seed54_compressed.png,39.3,0.9867
20,0.33,3.03,55,original_seed55.png,step20_ratio0.33_seed55_compressed.png,37.31,0.9868
20,0.33,3.03,56,original_seed56.png,step20_ratio0.33_seed56_compressed.png,38.85,0.9886
20,0.33,3.03,57,original_seed57.png,step20_ratio0.33_seed57_compressed.png,39.39,0.9879
20,0.33,3.03,58,original_seed58.png,step20_ratio0.33_seed58_compressed.png,37.79,0.9867
20,0.33,3.03,59,original_seed59.png,step20_ratio0.33_seed59_compressed.png,37.45,0.9845
20,0.33,3.03,60,original_seed60.png,step20_ratio0.33_seed60_compressed.png,36.02,0.9847
20,0.33,3.03,61,original_seed61.png,step20_ratio0.33_seed61_compressed.png,37.69,0.9875
20,0.33,3.03,62,original_seed62.png,step20_ratio0.33_seed62_compressed.png,38.58,0.9881
20,0.33,3.03,63,original_seed63.png,step20_ratio0.33_seed63_compressed.png,37.0,0.9842
20,0.33,3.03,64,original_seed64.png,step20_ratio0.33_seed64_compressed.png,37.13,0.9858
20,0.33,3.03,65,original_seed65.png,step20_ratio0.33_seed65_compressed.png,38.06,0.9883
20,0.33,3.03,66,original_seed66.png,step20_ratio0.33_seed66_compressed.png,37.72,0.9886
20,0.33,3.03,67,original_seed67.png,step20_ratio0.33_seed67_compressed.png,37.98,0.9844
20,0.33,3.03,68,original_seed68.png,step20_ratio0.33_seed68_compressed.png,36.64,0.9869
20,0.33,3.03,69,original_seed69.png,step20_ratio0.33_seed69_compressed.png,38.61,0.988
20,0.33,3.03,70,original_seed70.png,step20_ratio0.33_seed70_compressed.png,37.07,0.986
20,0.33,3.03,71,original_seed71.png,step20_ratio0.33_seed71_compressed.png,37.27,0.987
20,0.33,3.03,72,original_seed72.png,step20_ratio0.33_seed72_compressed.png,39.56,0.9891
20,0.33,3.03,73,original_seed73.png,step20_ratio0.33_seed73_compressed.png,35.93,0.9855
20,0.33,3.03,74,original_seed74.png,step20_ratio0.33_seed74_compressed.png,38.02,0.9886
20,0.33,3.03,75,original_seed75.png,step20_ratio0.33_seed75_compressed.png,38.05,0.987
20,0.33,3.03,76,original_seed76.png,step20_ratio0.33_seed76_compressed.png,37.48,0.9866
20,0.33,3.03,77,original_seed77.png,step20_ratio0.33_seed77_compressed.png,36.92,0.9876
20,0.33,3.03,78,original_seed78.png,step20_ratio0.33_seed78_compressed.png,37.26,0.9842
20,0.33,3.03,79,original_seed79.png,step20_ratio0.33_seed79_compressed.png,38.0,0.9884
20,0.33,3.03,80,original_seed80.png,step20_ratio0.33_seed80_compressed.png,37.48,0.987
20,0.33,3.03,81,original_seed81.png,step20_ratio0.33_seed81_compressed.png,38.2,0.9874
20,0.33,3.03,82,original_seed82.png,step20_ratio0.33_seed82_compressed.png,37.7,0.9862
20,0.33,3.03,83,original_seed83.png,step20_ratio0.33_seed83_compressed.png,37.78,0.9868
20,0.33,3.03,84,original_seed84.png,step20_ratio0.33_seed84_compressed.png,37.52,0.9857
20,0.33,3.03,85,original_seed85.png,step20_ratio0.33_seed85_compressed.png,38.67,0.9885
20,0.33,3.03,86,original_seed86.png,step20_ratio0.33_seed86_compressed.png,37.81,0.9884
20,0.33,3.03,87,original_seed87.png,step20_ratio0.33_seed87_compressed.png,37.18,0.9862
20,0.33,3.03,88,original_seed88.png,step20_ratio0.33_seed88_compressed.png,37.88,0.9882
20,0.33,3.03,89,original_seed89.png,step20_ratio0.33_seed89_compressed.png,37.6,0.9878
20,0.33,3.03,90,original_seed90.png,step20_ratio0.33_seed90_compressed.png,38.16,0.9878
20,0.33,3.03,91,original_seed91.png,step20_ratio0.33_seed91_compressed.png,37.97,0.9874
20,0.25,4.0,42,original_seed42.png,step20_ratio0.25_seed42_compressed.png,41.89,0.993
20,0.25,4.0,43,original_seed43.png,step20_ratio0.25_seed43_compressed.png,39.93,0.9916
20,0.25,4.0,44,original_seed44.png,step20_ratio0.25_seed44_compressed.png,39.36,0.9916
20,0.25,4.0,45,original_seed45.png,step20_ratio0.25_seed45_compressed.png,38.63,0.9894
20,0.25,4.0,46,original_seed46.png,step20_ratio0.25_seed46_compressed.png,40.82,0.9928
20,0.25,4.0,47,original_seed47.png,step20_ratio0.25_seed47_compressed.png,40.86,0.9922
20,0.25,4.0,48,original_seed48.png,step20_ratio0.25_seed48_compressed.png,39.66,0.9917
20,0.25,4.0,49,original_seed49.png,step20_ratio0.25_seed49_compressed.png,41.82,0.9921
20,0.25,4.0,50,original_seed50.png,step20_ratio0.25_seed50_compressed.png,40.81,0.9914
20,0.25,4.0,51,original_seed51.png,step20_ratio0.25_seed51_compressed.png,39.89,0.9907
20,0.25,4.0,52,original_seed52.png,step20_ratio0.25_seed52_compressed.png,39.98,0.9913
20,0.25,4.0,53,original_seed53.png,step20_ratio0.25_seed53_compressed.png,39.59,0.9922
20,0.25,4.0,54,original_seed54.png,step20_ratio0.25_seed54_compressed.png,41.52,0.9914
20,0.25,4.0,55,original_seed55.png,step20_ratio0.25_seed55_compressed.png,39.64,0.9918
20,0.25,4.0,56,original_seed56.png,step20_ratio0.25_seed56_compressed.png,40.73,0.9924
20,0.25,4.0,57,original_seed57.png,step20_ratio0.25_seed57_compressed.png,41.15,0.9919
20,0.25,4.0,58,original_seed58.png,step20_ratio0.25_seed58_compressed.png,40.12,0.9914
20,0.25,4.0,59,original_seed59.png,step20_ratio0.25_seed59_compressed.png,39.65,0.9905
20,0.25,4.0,60,original_seed60.png,step20_ratio0.25_seed60_compressed.png,38.3,0.9903
20,0.25,4.0,61,original_seed61.png,step20_ratio0.25_seed61_compressed.png,40.02,0.9921
20,0.25,4.0,62,original_seed62.png,step20_ratio0.25_seed62_compressed.png,40.85,0.9922
20,0.25,4.0,63,original_seed63.png,step20_ratio0.25_seed63_compressed.png,39.23,0.9897
20,0.25,4.0,64,original_seed64.png,step20_ratio0.25_seed64_compressed.png,39.3,0.9909
20,0.25,4.0,65,original_seed65.png,step20_ratio0.25_seed65_compressed.png,40.09,0.992
20,0.25,4.0,66,original_seed66.png,step20_ratio0.25_seed66_compressed.png,40.29,0.9928
20,0.25,4.0,67,original_seed67.png,step20_ratio0.25_seed67_compressed.png,40.15,0.9902
20,0.25,4.0,68,original_seed68.png,step20_ratio0.25_seed68_compressed.png,38.99,0.9918
20,0.25,4.0,69,original_seed69.png,step20_ratio0.25_seed69_compressed.png,40.8,0.9922
20,0.25,4.0,70,original_seed70.png,step20_ratio0.25_seed70_compressed.png,39.64,0.9913
20,0.25,4.0,71,original_seed71.png,step20_ratio0.25_seed71_compressed.png,39.55,0.9917
20,0.25,4.0,72,original_seed72.png,step20_ratio0.25_seed72_compressed.png,41.58,0.9924
20,0.25,4.0,73,original_seed73.png,step20_ratio0.25_seed73_compressed.png,38.0,0.9907
20,0.25,4.0,74,original_seed74.png,step20_ratio0.25_seed74_compressed.png,40.5,0.9927
20,0.25,4.0,75,original_seed75.png,step20_ratio0.25_seed75_compressed.png,40.6,0.9919
20,0.25,4.0,76,original_seed76.png,step20_ratio0.25_seed76_compressed.png,39.57,0.9915
20,0.25,4.0,77,original_seed77.png,step20_ratio0.25_seed77_compressed.png,39.53,0.9922
20,0.25,4.0,78,original_seed78.png,step20_ratio0.25_seed78_compressed.png,39.51,0.9901
20,0.25,4.0,79,original_seed79.png,step20_ratio0.25_seed79_compressed.png,40.41,0.9925
20,0.25,4.0,80,original_seed80.png,step20_ratio0.25_seed80_compressed.png,39.63,0.9917
20,0.25,4.0,81,original_seed81.png,step20_ratio0.25_seed81_compressed.png,40.25,0.992
20,0.25,4.0,82,original_seed82.png,step20_ratio0.25_seed82_compressed.png,40.02,0.9913
20,0.25,4.0,83,original_seed83.png,step20_ratio0.25_seed83_compressed.png,39.79,0.9913
20,0.25,4.0,84,original_seed84.png,step20_ratio0.25_seed84_compressed.png,39.92,0.991
20,0.25,4.0,85,original_seed85.png,step20_ratio0.25_seed85_compressed.png,41.01,0.9927
20,0.25,4.0,86,original_seed86.png,step20_ratio0.25_seed86_compressed.png,40.12,0.9925
20,0.25,4.0,87,original_seed87.png,step20_ratio0.25_seed87_compressed.png,39.12,0.9908
20,0.25,4.0,88,original_seed88.png,step20_ratio0.25_seed88_compressed.png,40.22,0.9926
20,0.25,4.0,89,original_seed89.png,step20_ratio0.25_seed89_compressed.png,39.79,0.9921
20,0.25,4.0,90,original_seed90.png,step20_ratio0.25_seed90_compressed.png,40.48,0.9924
20,0.25,4.0,91,original_seed91.png,step20_ratio0.25_seed91_compressed.png,40.08,0.9916
22,1.0,1.0,42,original_seed42.png,step22_ratio1.0_seed42_compressed.png,29.26,0.8813
22,1.0,1.0,43,original_seed43.png,step22_ratio1.0_seed43_compressed.png,27.41,0.8659
22,1.0,1.0,44,original_seed44.png,step22_ratio1.0_seed44_compressed.png,26.92,0.8681
22,1.0,1.0,45,original_seed45.png,step22_ratio1.0_seed45_compressed.png,25.92,0.8382
22,1.0,1.0,46,original_seed46.png,step22_ratio1.0_seed46_compressed.png,27.99,0.8862
22,1.0,1.0,47,original_seed47.png,step22_ratio1.0_seed47_compressed.png,27.94,0.8648
22,1.0,1.0,48,original_seed48.png,step22_ratio1.0_seed48_compressed.png,27.0,0.8655
22,1.0,1.0,49,original_seed49.png,step22_ratio1.0_seed49_compressed.png,29.07,0.8711
22,1.0,1.0,50,original_seed50.png,step22_ratio1.0_seed50_compressed.png,28.05,0.8626
22,1.0,1.0,51,original_seed51.png,step22_ratio1.0_seed51_compressed.png,27.07,0.8515
22,1.0,1.0,52,original_seed52.png,step22_ratio1.0_seed52_compressed.png,27.75,0.8671
22,1.0,1.0,53,original_seed53.png,step22_ratio1.0_seed53_compressed.png,27.51,0.8731
22,1.0,1.0,54,original_seed54.png,step22_ratio1.0_seed54_compressed.png,28.5,0.8496
22,1.0,1.0,55,original_seed55.png,step22_ratio1.0_seed55_compressed.png,26.83,0.8687
22,1.0,1.0,56,original_seed56.png,step22_ratio1.0_seed56_compressed.png,28.5,0.8814
22,1.0,1.0,57,original_seed57.png,step22_ratio1.0_seed57_compressed.png,28.38,0.8635
22,1.0,1.0,58,original_seed58.png,step22_ratio1.0_seed58_compressed.png,27.3,0.8625
22,1.0,1.0,59,original_seed59.png,step22_ratio1.0_seed59_compressed.png,26.69,0.8411
22,1.0,1.0,60,original_seed60.png,step22_ratio1.0_seed60_compressed.png,25.73,0.8412
22,1.0,1.0,61,original_seed61.png,step22_ratio1.0_seed61_compressed.png,26.76,0.8644
22,1.0,1.0,62,original_seed62.png,step22_ratio1.0_seed62_compressed.png,28.19,0.8706
22,1.0,1.0,63,original_seed63.png,step22_ratio1.0_seed63_compressed.png,26.85,0.846
22,1.0,1.0,64,original_seed64.png,step22_ratio1.0_seed64_compressed.png,27.08,0.8615
22,1.0,1.0,65,original_seed65.png,step22_ratio1.0_seed65_compressed.png,27.71,0.8731
22,1.0,1.0,66,original_seed66.png,step22_ratio1.0_seed66_compressed.png,27.16,0.876
22,1.0,1.0,67,original_seed67.png,step22_ratio1.0_seed67_compressed.png,26.84,0.8342
22,1.0,1.0,68,original_seed68.png,step22_ratio1.0_seed68_compressed.png,26.69,0.8728
22,1.0,1.0,69,original_seed69.png,step22_ratio1.0_seed69_compressed.png,28.28,0.882
22,1.0,1.0,70,original_seed70.png,step22_ratio1.0_seed70_compressed.png,27.04,0.8606
22,1.0,1.0,71,original_seed71.png,step22_ratio1.0_seed71_compressed.png,26.83,0.8565
22,1.0,1.0,72,original_seed72.png,step22_ratio1.0_seed72_compressed.png,28.62,0.8661
22,1.0,1.0,73,original_seed73.png,step22_ratio1.0_seed73_compressed.png,25.76,0.8578
22,1.0,1.0,74,original_seed74.png,step22_ratio1.0_seed74_compressed.png,27.72,0.8738
22,1.0,1.0,75,original_seed75.png,step22_ratio1.0_seed75_compressed.png,28.11,0.8701
22,1.0,1.0,76,original_seed76.png,step22_ratio1.0_seed76_compressed.png,27.37,0.8659
22,1.0,1.0,77,original_seed77.png,step22_ratio1.0_seed77_compressed.png,26.67,0.8713
22,1.0,1.0,78,original_seed78.png,step22_ratio1.0_seed78_compressed.png,27.0,0.8448
22,1.0,1.0,79,original_seed79.png,step22_ratio1.0_seed79_compressed.png,27.52,0.872
22,1.0,1.0,80,original_seed80.png,step22_ratio1.0_seed80_compressed.png,27.23,0.8674
22,1.0,1.0,81,original_seed81.png,step22_ratio1.0_seed81_compressed.png,28.06,0.8758
22,1.0,1.0,82,original_seed82.png,step22_ratio1.0_seed82_compressed.png,27.43,0.8602
22,1.0,1.0,83,original_seed83.png,step22_ratio1.0_seed83_compressed.png,27.1,0.865
22,1.0,1.0,84,original_seed84.png,step22_ratio1.0_seed84_compressed.png,27.26,0.8528
22,1.0,1.0,85,original_seed85.png,step22_ratio1.0_seed85_compressed.png,28.1,0.8783
22,1.0,1.0,86,original_seed86.png,step22_ratio1.0_seed86_compressed.png,27.17,0.8724
22,1.0,1.0,87,original_seed87.png,step22_ratio1.0_seed87_compressed.png,26.9,0.8626
22,1.0,1.0,88,original_seed88.png,step22_ratio1.0_seed88_compressed.png,27.84,0.8771
22,1.0,1.0,89,original_seed89.png,step22_ratio1.0_seed89_compressed.png,27.07,0.8766
22,1.0,1.0,90,original_seed90.png,step22_ratio1.0_seed90_compressed.png,27.81,0.8756
22,1.0,1.0,91,original_seed91.png,step22_ratio1.0_seed91_compressed.png,27.68,0.8717
22,0.9,1.11,42,original_seed42.png,step22_ratio0.9_seed42_compressed.png,30.17,0.9057
22,0.9,1.11,43,original_seed43.png,step22_ratio0.9_seed43_compressed.png,28.56,0.8946
22,0.9,1.11,44,original_seed44.png,step22_ratio0.9_seed44_compressed.png,27.86,0.8921
22,0.9,1.11,45,original_seed45.png,step22_ratio0.9_seed45_compressed.png,26.94,0.8673
22,0.9,1.11,46,original_seed46.png,step22_ratio0.9_seed46_compressed.png,29.07,0.9115
22,0.9,1.11,47,original_seed47.png,step22_ratio0.9_seed47_compressed.png,29.0,0.8928
22,0.9,1.11,48,original_seed48.png,step22_ratio0.9_seed48_compressed.png,28.12,0.8955
22,0.9,1.11,49,original_seed49.png,step22_ratio0.9_seed49_compressed.png,30.31,0.8973
22,0.9,1.11,50,original_seed50.png,step22_ratio0.9_seed50_compressed.png,29.12,0.8906
22,0.9,1.11,51,original_seed51.png,step22_ratio0.9_seed51_compressed.png,28.18,0.8833
22,0.9,1.11,52,original_seed52.png,step22_ratio0.9_seed52_compressed.png,28.69,0.8922
22,0.9,1.11,53,original_seed53.png,step22_ratio0.9_seed53_compressed.png,28.46,0.8996
22,0.9,1.11,54,original_seed54.png,step22_ratio0.9_seed54_compressed.png,29.61,0.8782
22,0.9,1.11,55,original_seed55.png,step22_ratio0.9_seed55_compressed.png,27.7,0.8893
22,0.9,1.11,56,original_seed56.png,step22_ratio0.9_seed56_compressed.png,29.56,0.9071
22,0.9,1.11,57,original_seed57.png,step22_ratio0.9_seed57_compressed.png,29.67,0.8924
22,0.9,1.11,58,original_seed58.png,step22_ratio0.9_seed58_compressed.png,28.47,0.8894
22,0.9,1.11,59,original_seed59.png,step22_ratio0.9_seed59_compressed.png,27.64,0.8664
22,0.9,1.11,60,original_seed60.png,step22_ratio0.9_seed60_compressed.png,26.77,0.8751
22,0.9,1.11,61,original_seed61.png,step22_ratio0.9_seed61_compressed.png,27.9,0.8919
22,0.9,1.11,62,original_seed62.png,step22_ratio0.9_seed62_compressed.png,29.31,0.8966
22,0.9,1.11,63,original_seed63.png,step22_ratio0.9_seed63_compressed.png,27.85,0.8772
22,0.9,1.11,64,original_seed64.png,step22_ratio0.9_seed64_compressed.png,28.09,0.888
22,0.9,1.11,65,original_seed65.png,step22_ratio0.9_seed65_compressed.png,28.88,0.9033
22,0.9,1.11,66,original_seed66.png,step22_ratio0.9_seed66_compressed.png,28.31,0.903
22,0.9,1.11,67,original_seed67.png,step22_ratio0.9_seed67_compressed.png,27.91,0.8669
22,0.9,1.11,68,original_seed68.png,step22_ratio0.9_seed68_compressed.png,27.66,0.8972
22,0.9,1.11,69,original_seed69.png,step22_ratio0.9_seed69_compressed.png,29.34,0.9084
22,0.9,1.11,70,original_seed70.png,step22_ratio0.9_seed70_compressed.png,28.09,0.8859
22,0.9,1.11,71,original_seed71.png,step22_ratio0.9_seed71_compressed.png,27.69,0.8844
22,0.9,1.11,72,original_seed72.png,step22_ratio0.9_seed72_compressed.png,29.8,0.8934
22,0.9,1.11,73,original_seed73.png,step22_ratio0.9_seed73_compressed.png,26.7,0.8791
22,0.9,1.11,74,original_seed74.png,step22_ratio0.9_seed74_compressed.png,28.68,0.8974
22,0.9,1.11,75,original_seed75.png,step22_ratio0.9_seed75_compressed.png,28.98,0.8936
22,0.9,1.11,76,original_seed76.png,step22_ratio0.9_seed76_compressed.png,28.35,0.8919
22,0.9,1.11,77,original_seed77.png,step22_ratio0.9_seed77_compressed.png,27.64,0.8963
22,0.9,1.11,78,original_seed78.png,step22_ratio0.9_seed78_compressed.png,27.96,0.8735
22,0.9,1.11,79,original_seed79.png,step22_ratio0.9_seed79_compressed.png,28.62,0.8985
22,0.9,1.11,80,original_seed80.png,step22_ratio0.9_seed80_compressed.png,28.31,0.8957
22,0.9,1.11,81,original_seed81.png,step22_ratio0.9_seed81_compressed.png,29.0,0.9008
22,0.9,1.11,82,original_seed82.png,step22_ratio0.9_seed82_compressed.png,28.55,0.8923
22,0.9,1.11,83,original_seed83.png,step22_ratio0.9_seed83_compressed.png,28.17,0.8917
22,0.9,1.11,84,original_seed84.png,step22_ratio0.9_seed84_compressed.png,28.29,0.8816
22,0.9,1.11,85,original_seed85.png,step22_ratio0.9_seed85_compressed.png,29.22,0.9038
22,0.9,1.11,86,original_seed86.png,step22_ratio0.9_seed86_compressed.png,28.32,0.8982
22,0.9,1.11,87,original_seed87.png,step22_ratio0.9_seed87_compressed.png,27.94,0.8908
22,0.9,1.11,88,original_seed88.png,step22_ratio0.9_seed88_compressed.png,28.98,0.9034
22,0.9,1.11,89,original_seed89.png,step22_ratio0.9_seed89_compressed.png,28.1,0.9017
22,0.9,1.11,90,original_seed90.png,step22_ratio0.9_seed90_compressed.png,28.7,0.9002
22,0.9,1.11,91,original_seed91.png,step22_ratio0.9_seed91_compressed.png,28.8,0.8994
22,0.8,1.25,42,original_seed42.png,step22_ratio0.8_seed42_compressed.png,31.47,0.9294
22,0.8,1.25,43,original_seed43.png,step22_ratio0.8_seed43_compressed.png,29.58,0.9173
22,0.8,1.25,44,original_seed44.png,step22_ratio0.8_seed44_compressed.png,29.16,0.9202
22,0.8,1.25,45,original_seed45.png,step22_ratio0.8_seed45_compressed.png,28.17,0.8953
22,0.8,1.25,46,original_seed46.png,step22_ratio0.8_seed46_compressed.png,30.41,0.9315
22,0.8,1.25,47,original_seed47.png,step22_ratio0.8_seed47_compressed.png,30.53,0.9206
22,0.8,1.25,48,original_seed48.png,step22_ratio0.8_seed48_compressed.png,29.59,0.9213
22,0.8,1.25,49,original_seed49.png,step22_ratio0.8_seed49_compressed.png,31.57,0.9242
22,0.8,1.25,50,original_seed50.png,step22_ratio0.8_seed50_compressed.png,30.33,0.9163
22,0.8,1.25,51,original_seed51.png,step22_ratio0.8_seed51_compressed.png,29.35,0.9088
22,0.8,1.25,52,original_seed52.png,step22_ratio0.8_seed52_compressed.png,29.94,0.9168
22,0.8,1.25,53,original_seed53.png,step22_ratio0.8_seed53_compressed.png,29.66,0.9229
22,0.8,1.25,54,original_seed54.png,step22_ratio0.8_seed54_compressed.png,30.92,0.9074
22,0.8,1.25,55,original_seed55.png,step22_ratio0.8_seed55_compressed.png,29.01,0.9155
22,0.8,1.25,56,original_seed56.png,step22_ratio0.8_seed56_compressed.png,30.84,0.9285
22,0.8,1.25,57,original_seed57.png,step22_ratio0.8_seed57_compressed.png,30.93,0.9185
22,0.8,1.25,58,original_seed58.png,step22_ratio0.8_seed58_compressed.png,29.79,0.9161
22,0.8,1.25,59,original_seed59.png,step22_ratio0.8_seed59_compressed.png,28.94,0.897
22,0.8,1.25,60,original_seed60.png,step22_ratio0.8_seed60_compressed.png,27.97,0.9044
22,0.8,1.25,61,original_seed61.png,step22_ratio0.8_seed61_compressed.png,29.21,0.9168
22,0.8,1.25,62,original_seed62.png,step22_ratio0.8_seed62_compressed.png,30.88,0.9249
22,0.8,1.25,63,original_seed63.png,step22_ratio0.8_seed63_compressed.png,28.95,0.9037
22,0.8,1.25,64,original_seed64.png,step22_ratio0.8_seed64_compressed.png,29.31,0.9155
22,0.8,1.25,65,original_seed65.png,step22_ratio0.8_seed65_compressed.png,30.13,0.9264
22,0.8,1.25,66,original_seed66.png,step22_ratio0.8_seed66_compressed.png,29.71,0.9297
22,0.8,1.25,67,original_seed67.png,step22_ratio0.8_seed67_compressed.png,29.31,0.8966
22,0.8,1.25,68,original_seed68.png,step22_ratio0.8_seed68_compressed.png,28.82,0.9214
22,0.8,1.25,69,original_seed69.png,step22_ratio0.8_seed69_compressed.png,30.74,0.9303
22,0.8,1.25,70,original_seed70.png,step22_ratio0.8_seed70_compressed.png,29.22,0.9117
22,0.8,1.25,71,original_seed71.png,step22_ratio0.8_seed71_compressed.png,28.93,0.9097
22,0.8,1.25,72,original_seed72.png,step22_ratio0.8_seed72_compressed.png,31.0,0.9181
22,0.8,1.25,73,original_seed73.png,step22_ratio0.8_seed73_compressed.png,27.76,0.9057
22,0.8,1.25,74,original_seed74.png,step22_ratio0.8_seed74_compressed.png,29.96,0.9227
22,0.8,1.25,75,original_seed75.png,step22_ratio0.8_seed75_compressed.png,30.3,0.9198
22,0.8,1.25,76,original_seed76.png,step22_ratio0.8_seed76_compressed.png,29.56,0.9195
22,0.8,1.25,77,original_seed77.png,step22_ratio0.8_seed77_compressed.png,28.64,0.918
22,0.8,1.25,78,original_seed78.png,step22_ratio0.8_seed78_compressed.png,29.08,0.9
22,0.8,1.25,79,original_seed79.png,step22_ratio0.8_seed79_compressed.png,29.89,0.9246
22,0.8,1.25,80,original_seed80.png,step22_ratio0.8_seed80_compressed.png,29.39,0.9196
22,0.8,1.25,81,original_seed81.png,step22_ratio0.8_seed81_compressed.png,30.47,0.9237
22,0.8,1.25,82,original_seed82.png,step22_ratio0.8_seed82_compressed.png,29.86,0.9151
22,0.8,1.25,83,original_seed83.png,step22_ratio0.8_seed83_compressed.png,29.39,0.9174
22,0.8,1.25,84,original_seed84.png,step22_ratio0.8_seed84_compressed.png,29.49,0.9095
22,0.8,1.25,85,original_seed85.png,step22_ratio0.8_seed85_compressed.png,30.42,0.9269
22,0.8,1.25,86,original_seed86.png,step22_ratio0.8_seed86_compressed.png,29.55,0.9226
22,0.8,1.25,87,original_seed87.png,step22_ratio0.8_seed87_compressed.png,29.0,0.9151
22,0.8,1.25,88,original_seed88.png,step22_ratio0.8_seed88_compressed.png,30.08,0.9252
22,0.8,1.25,89,original_seed89.png,step22_ratio0.8_seed89_compressed.png,29.15,0.9236
22,0.8,1.25,90,original_seed90.png,step22_ratio0.8_seed90_compressed.png,29.94,0.9255
22,0.8,1.25,91,original_seed91.png,step22_ratio0.8_seed91_compressed.png,30.28,0.9236
